"rater","sad_structure","aid","leaf","estimate","file","actual"
"25","Amended-linear","Unaided no-training",45,35,171,26.49543506
"25","Amended-linear","Unaided no-training",46,49,270,38.94135999
"25","Amended-linear","Unaided no-training",47,68,319,71.28903148
"25","Amended-linear","Unaided no-training",48,35,221,25.49189954
"25","Amended-linear","Unaided no-training",49,23,273,24.16437499
"25","Amended-linear","Unaided no-training",50,19,228,14.89705055
"26","Linear","SAD-aided",1,95.2,302,92.71633417
"26","Linear","SAD-aided",2,93.1,305,93.93431574
"26","Linear","SAD-aided",3,80.1,4,88.67770757
"26","Linear","SAD-aided",4,33,5,33.37811929
"26","Linear","SAD-aided",5,42.1,11,37.94803072
"26","Linear","SAD-aided",6,95.3,306,93.63085336
"26","Linear","SAD-aided",7,94.2,304,93.81180033
"26","Linear","SAD-aided",8,60.5,308,67.39944707
"26","Linear","SAD-aided",9,14.2,21,12.55329039
"26","Linear","SAD-aided",10,11.5,31,9.809084419
"26","Linear","SAD-aided",11,12.2,33,5.085407953
"26","Linear","SAD-aided",12,13.2,36,6.558377493
"26","Linear","SAD-aided",13,28.2,39,36.83114208
"26","Linear","SAD-aided",14,62.2,310,70.05839109
"26","Linear","SAD-aided",15,22.1,46,8.211998943
"26","Linear","SAD-aided",16,52.2,9,57.84712957
"26","Linear","SAD-aided",17,29.2,50,19.98605386
"26","Linear","SAD-aided",18,29.1,51,21.5129421
"26","Linear","SAD-aided",19,53,35,48.4125778
"26","Linear","SAD-aided",20,52.5,60,49.67095426
"26","Linear","SAD-aided",21,48.2,303,50.03266092
"26","Linear","SAD-aided",22,12.3,70,10.24559966
"26","Linear","SAD-aided",23,9.1,75,4.138223769
"26","Linear","SAD-aided",24,57.2,316,49.05833397
"26","Linear","SAD-aided",25,71.1,313,66.15640197
"26","Linear","SAD-aided",26,19.4,85,18.61375399
"26","Linear","SAD-aided",27,94.1,192,95.30338916
"26","Linear","SAD-aided",28,3,95,2.574066669
"26","Linear","SAD-aided",29,18.2,103,16.69698532
"26","Linear","SAD-aided",30,27.5,110,30.5075162
"26","Linear","SAD-aided",31,76.9,153,77.4691826
"26","Linear","SAD-aided",33,29.1,156,20.12000915
"26","Linear","SAD-aided",34,11.8,158,4.85873659
"26","Linear","SAD-aided",35,40.5,166,50.86930753
"26","Linear","SAD-aided",36,18.4,168,11.81975862
"26","Linear","SAD-aided",37,26.7,171,26.49543506
"26","Linear","SAD-aided",39,12.1,187,13.14949391
"26","Linear","SAD-aided",40,54.2,190,57.03454048
"26","Linear","SAD-aided",41,42.6,229,43.01484344
"26","Linear","SAD-aided",42,39.4,220,35.22269604
"26","Linear","SAD-aided",43,38.3,221,25.49189954
"26","Linear","SAD-aided",44,29.9,223,32.025804
"26","Linear","SAD-aided",46,72.3,319,71.28903148
"26","Linear","SAD-aided",47,19.4,228,14.89705055
"26","Linear","SAD-aided",48,39,270,38.94135999
"26","Linear","SAD-aided",49,23.5,273,24.16437499
"26","Linear","Unaided after-training",1,39,5,33.37811929
"26","Linear","Unaided after-training",2,90.1,306,93.63085336
"26","Linear","Unaided after-training",3,24,50,19.98605386
"26","Linear","Unaided after-training",4,12.5,31,9.809084419
"26","Linear","Unaided after-training",5,47.7,303,50.03266092
"26","Linear","Unaided after-training",6,13.4,187,13.14949391
"26","Linear","Unaided after-training",7,26.2,221,25.49189954
"26","Linear","Unaided after-training",8,91.8,302,92.71633417
"26","Linear","Unaided after-training",9,53,9,57.84712957
"26","Linear","Unaided after-training",10,9.1,75,4.138223769
"26","Linear","Unaided after-training",11,32.2,156,20.12000915
"26","Linear","Unaided after-training",12,94.6,304,93.81180033
"26","Linear","Unaided after-training",13,80.5,4,88.67770757
"26","Linear","Unaided after-training",14,13.9,21,12.55329039
"26","Linear","Unaided after-training",15,17,228,14.89705055
"26","Linear","Unaided after-training",16,28.1,171,26.49543506
"26","Linear","Unaided after-training",17,22,46,8.211998943
"26","Linear","Unaided after-training",18,62.1,308,67.39944707
"26","Linear","Unaided after-training",19,30,11,37.94803072
"26","Linear","Unaided after-training",20,78.3,153,77.4691826
"26","Linear","Unaided after-training",22,18.6,223,32.025804
"26","Linear","Unaided after-training",23,3,95,2.574066669
"26","Linear","Unaided after-training",24,25.2,270,38.94135999
"26","Linear","Unaided after-training",25,22.1,51,21.5129421
"26","Linear","Unaided after-training",26,18.7,168,11.81975862
"26","Linear","Unaided after-training",27,76,310,70.05839109
"26","Linear","Unaided after-training",28,11.7,70,10.24559966
"26","Linear","Unaided after-training",29,27.2,110,30.5075162
"26","Linear","Unaided after-training",30,23.3,39,36.83114208
"26","Linear","Unaided after-training",31,25.6,103,16.69698532
"26","Linear","Unaided after-training",32,49.8,316,49.05833397
"26","Linear","Unaided after-training",33,76.1,313,66.15640197
"26","Linear","Unaided after-training",35,34.8,229,43.01484344
"26","Linear","Unaided after-training",36,50.2,35,48.4125778
"26","Linear","Unaided after-training",37,79.5,319,71.28903148
"26","Linear","Unaided after-training",39,26.3,273,24.16437499
"26","Linear","Unaided after-training",40,21.6,85,18.61375399
"26","Linear","Unaided after-training",41,11.6,158,4.85873659
"26","Linear","Unaided after-training",43,96.3,192,95.30338916
"26","Linear","Unaided after-training",44,31.2,166,50.86930753
"26","Linear","Unaided after-training",45,32.2,220,35.22269604
"26","Linear","Unaided after-training",46,52.1,190,57.03454048
"26","Linear","Unaided after-training",47,12.1,33,5.085407953
"26","Linear","Unaided after-training",48,52.9,60,49.67095426
"26","Linear","Unaided after-training",49,16.4,36,6.558377493
"26","Linear","Unaided after-training",50,92.9,305,93.93431574
"26","Linear","Unaided no-training",1,79,4,88.67770757
"26","Linear","Unaided no-training",2,19,11,37.94803072
"26","Linear","Unaided no-training",3,93,305,93.93431574
"26","Linear","Unaided no-training",4,87,302,92.71633417
"26","Linear","Unaided no-training",5,85.4,304,93.81180033
"26","Linear","Unaided no-training",6,32,5,33.37811929
"26","Linear","Unaided no-training",7,52.9,308,67.39944707
"26","Linear","Unaided no-training",8,10,21,12.55329039
"26","Linear","Unaided no-training",9,87.8,306,93.63085336
"26","Linear","Unaided no-training",10,7,36,6.558377493
"26","Linear","Unaided no-training",11,67.5,310,70.05839109
"26","Linear","Unaided no-training",12,8.4,31,9.809084419
"26","Linear","Unaided no-training",13,7.2,33,5.085407953
"26","Linear","Unaided no-training",14,9.6,46,8.211998943
"26","Linear","Unaided no-training",15,49,9,57.84712957
"26","Linear","Unaided no-training",16,17.8,51,21.5129421
"26","Linear","Unaided no-training",17,45,60,49.67095426
"26","Linear","Unaided no-training",18,39.9,303,50.03266092
"26","Linear","Unaided no-training",19,19,39,36.83114208
"26","Linear","Unaided no-training",20,23.8,50,19.98605386
"26","Linear","Unaided no-training",21,9.9,70,10.24559966
"26","Linear","Unaided no-training",22,50.1,35,48.4125778
"26","Linear","Unaided no-training",23,3.5,95,2.574066669
"26","Linear","Unaided no-training",24,95.1,192,95.30338916
"26","Linear","Unaided no-training",25,55.3,313,66.15640197
"26","Linear","Unaided no-training",26,42.5,316,49.05833397
"26","Linear","Unaided no-training",27,4.3,75,4.138223769
"26","Linear","Unaided no-training",28,22,85,18.61375399
"26","Linear","Unaided no-training",29,17.6,103,16.69698532
"26","Linear","Unaided no-training",31,26.9,110,30.5075162
"26","Linear","Unaided no-training",32,28,156,20.12000915
"26","Linear","Unaided no-training",33,13.7,168,11.81975862
"26","Linear","Unaided no-training",34,69.5,153,77.4691826
"26","Linear","Unaided no-training",35,6.1,158,4.85873659
"26","Linear","Unaided no-training",36,29.7,166,50.86930753
"26","Linear","Unaided no-training",38,42.4,190,57.03454048
"26","Linear","Unaided no-training",39,10,187,13.14949391
"26","Linear","Unaided no-training",40,26.8,220,35.22269604
"26","Linear","Unaided no-training",41,32.1,229,43.01484344
"26","Linear","Unaided no-training",42,19.1,223,32.025804
"26","Linear","Unaided no-training",45,31.1,171,26.49543506
"26","Linear","Unaided no-training",46,31.1,270,38.94135999
"26","Linear","Unaided no-training",47,55,319,71.28903148
"26","Linear","Unaided no-training",48,25.6,221,25.49189954
"26","Linear","Unaided no-training",49,17.4,273,24.16437499
"26","Linear","Unaided no-training",50,16,228,14.89705055
"27","Amended-linear","SAD-aided",1,85,302,92.71633417
"27","Amended-linear","SAD-aided",2,90,305,93.93431574
"27","Amended-linear","SAD-aided",3,70,4,88.67770757
"27","Amended-linear","SAD-aided",4,40,5,33.37811929
"27","Amended-linear","SAD-aided",5,25,11,37.94803072
"27","Amended-linear","SAD-aided",6,88,306,93.63085336
"27","Amended-linear","SAD-aided",7,92,304,93.81180033
"27","Amended-linear","SAD-aided",8,55,308,67.39944707
"27","Amended-linear","SAD-aided",9,12,21,12.55329039
"27","Amended-linear","SAD-aided",10,15,31,9.809084419
"27","Amended-linear","SAD-aided",11,8,33,5.085407953
"27","Amended-linear","SAD-aided",12,5,36,6.558377493
"27","Amended-linear","SAD-aided",13,30,39,36.83114208
"27","Amended-linear","SAD-aided",14,60,310,70.05839109
"27","Amended-linear","SAD-aided",15,15,46,8.211998943
"27","Amended-linear","SAD-aided",16,55,9,57.84712957
"27","Amended-linear","SAD-aided",17,25,50,19.98605386
"27","Amended-linear","SAD-aided",18,25,51,21.5129421
"27","Amended-linear","SAD-aided",19,45,35,48.4125778
"27","Amended-linear","SAD-aided",20,40,60,49.67095426
"27","Amended-linear","SAD-aided",21,45,303,50.03266092
"27","Amended-linear","SAD-aided",22,12,70,10.24559966
"27","Amended-linear","SAD-aided",23,4,75,4.138223769
"27","Amended-linear","SAD-aided",24,40,316,49.05833397
"27","Amended-linear","SAD-aided",25,60,313,66.15640197
"27","Amended-linear","SAD-aided",26,25,85,18.61375399
"27","Amended-linear","SAD-aided",27,95,192,95.30338916
"27","Amended-linear","SAD-aided",28,5,95,2.574066669
"27","Amended-linear","SAD-aided",29,13,103,16.69698532
"27","Amended-linear","SAD-aided",30,20,110,30.5075162
"27","Amended-linear","SAD-aided",31,70,153,77.4691826
"27","Amended-linear","SAD-aided",33,25,156,20.12000915
"27","Amended-linear","SAD-aided",34,10,158,4.85873659
"27","Amended-linear","SAD-aided",35,30,166,50.86930753
"27","Amended-linear","SAD-aided",36,15,168,11.81975862
"27","Amended-linear","SAD-aided",37,20,171,26.49543506
"27","Amended-linear","SAD-aided",39,10,187,13.14949391
"27","Amended-linear","SAD-aided",40,55,190,57.03454048
"27","Amended-linear","SAD-aided",41,40,229,43.01484344
"27","Amended-linear","SAD-aided",42,30,220,35.22269604
"27","Amended-linear","SAD-aided",43,22,221,25.49189954
"27","Amended-linear","SAD-aided",44,35,223,32.025804
"27","Amended-linear","SAD-aided",46,65,319,71.28903148
"27","Amended-linear","SAD-aided",47,13,228,14.89705055
"27","Amended-linear","SAD-aided",48,37,270,38.94135999
"27","Amended-linear","SAD-aided",49,30,273,24.16437499
"27","Amended-linear","Unaided after-training",1,30,5,33.37811929
"27","Amended-linear","Unaided after-training",2,90,306,93.63085336
"27","Amended-linear","Unaided after-training",3,30,50,19.98605386
"27","Amended-linear","Unaided after-training",4,15,31,9.809084419
"27","Amended-linear","Unaided after-training",5,50,303,50.03266092
"27","Amended-linear","Unaided after-training",6,15,187,13.14949391
"27","Amended-linear","Unaided after-training",7,30,221,25.49189954
"27","Amended-linear","Unaided after-training",8,85,302,92.71633417
"27","Amended-linear","Unaided after-training",9,50,9,57.84712957
"27","Amended-linear","Unaided after-training",10,5,75,4.138223769
"27","Amended-linear","Unaided after-training",11,35,156,20.12000915
"27","Amended-linear","Unaided after-training",12,90,304,93.81180033
"27","Amended-linear","Unaided after-training",13,80,4,88.67770757
"27","Amended-linear","Unaided after-training",14,10,21,12.55329039
"27","Amended-linear","Unaided after-training",15,20,228,14.89705055
"27","Amended-linear","Unaided after-training",16,20,171,26.49543506
"27","Amended-linear","Unaided after-training",17,15,46,8.211998943
"27","Amended-linear","Unaided after-training",18,70,308,67.39944707
"27","Amended-linear","Unaided after-training",19,30,11,37.94803072
"27","Amended-linear","Unaided after-training",20,70,153,77.4691826
"27","Amended-linear","Unaided after-training",22,30,223,32.025804
"27","Amended-linear","Unaided after-training",23,5,95,2.574066669
"27","Amended-linear","Unaided after-training",24,45,270,38.94135999
"27","Amended-linear","Unaided after-training",25,35,51,21.5129421
"27","Amended-linear","Unaided after-training",26,20,168,11.81975862
"27","Amended-linear","Unaided after-training",27,50,310,70.05839109
"27","Amended-linear","Unaided after-training",28,10,70,10.24559966
"27","Amended-linear","Unaided after-training",29,25,110,30.5075162
"27","Amended-linear","Unaided after-training",30,25,39,36.83114208
"27","Amended-linear","Unaided after-training",31,25,103,16.69698532
"27","Amended-linear","Unaided after-training",32,45,316,49.05833397
"27","Amended-linear","Unaided after-training",33,70,313,66.15640197
"27","Amended-linear","Unaided after-training",35,40,229,43.01484344
"27","Amended-linear","Unaided after-training",36,40,35,48.4125778
"27","Amended-linear","Unaided after-training",37,65,319,71.28903148
"27","Amended-linear","Unaided after-training",39,25,273,24.16437499
"27","Amended-linear","Unaided after-training",40,25,85,18.61375399
"27","Amended-linear","Unaided after-training",41,10,158,4.85873659
"27","Amended-linear","Unaided after-training",43,95,192,95.30338916
"27","Amended-linear","Unaided after-training",44,50,166,50.86930753
"27","Amended-linear","Unaided after-training",45,35,220,35.22269604
"27","Amended-linear","Unaided after-training",46,50,190,57.03454048
"27","Amended-linear","Unaided after-training",47,15,33,5.085407953
"27","Amended-linear","Unaided after-training",48,40,60,49.67095426
"27","Amended-linear","Unaided after-training",49,5,36,6.558377493
"27","Amended-linear","Unaided after-training",50,95,305,93.93431574
"27","Amended-linear","Unaided no-training",1,80,4,88.67770757
"27","Amended-linear","Unaided no-training",2,30,11,37.94803072
"27","Amended-linear","Unaided no-training",3,90,305,93.93431574
"27","Amended-linear","Unaided no-training",4,75,302,92.71633417
"27","Amended-linear","Unaided no-training",5,80,304,93.81180033
"27","Amended-linear","Unaided no-training",6,25,5,33.37811929
"27","Amended-linear","Unaided no-training",7,60,308,67.39944707
"27","Amended-linear","Unaided no-training",8,15,21,12.55329039
"27","Amended-linear","Unaided no-training",9,85,306,93.63085336
"27","Amended-linear","Unaided no-training",10,10,36,6.558377493
"27","Amended-linear","Unaided no-training",11,60,310,70.05839109
"27","Amended-linear","Unaided no-training",12,15,31,9.809084419
"27","Amended-linear","Unaided no-training",13,10,33,5.085407953
"27","Amended-linear","Unaided no-training",14,15,46,8.211998943
"27","Amended-linear","Unaided no-training",15,50,9,57.84712957
"27","Amended-linear","Unaided no-training",16,30,51,21.5129421
"27","Amended-linear","Unaided no-training",17,40,60,49.67095426
"27","Amended-linear","Unaided no-training",18,45,303,50.03266092
"27","Amended-linear","Unaided no-training",19,25,39,36.83114208
"27","Amended-linear","Unaided no-training",20,30,50,19.98605386
"27","Amended-linear","Unaided no-training",21,10,70,10.24559966
"27","Amended-linear","Unaided no-training",22,40,35,48.4125778
"27","Amended-linear","Unaided no-training",23,5,95,2.574066669
"27","Amended-linear","Unaided no-training",24,90,192,95.30338916
"27","Amended-linear","Unaided no-training",25,65,313,66.15640197
"27","Amended-linear","Unaided no-training",26,45,316,49.05833397
"27","Amended-linear","Unaided no-training",27,10,75,4.138223769
"27","Amended-linear","Unaided no-training",28,35,85,18.61375399
"27","Amended-linear","Unaided no-training",29,20,103,16.69698532
"27","Amended-linear","Unaided no-training",31,25,110,30.5075162
"27","Amended-linear","Unaided no-training",32,30,156,20.12000915
"27","Amended-linear","Unaided no-training",33,15,168,11.81975862
"27","Amended-linear","Unaided no-training",34,70,153,77.4691826
"27","Amended-linear","Unaided no-training",35,10,158,4.85873659
"27","Amended-linear","Unaided no-training",36,35,166,50.86930753
"27","Amended-linear","Unaided no-training",38,45,190,57.03454048
"27","Amended-linear","Unaided no-training",39,15,187,13.14949391
"27","Amended-linear","Unaided no-training",40,35,220,35.22269604
"27","Amended-linear","Unaided no-training",41,35,229,43.01484344
"27","Amended-linear","Unaided no-training",42,25,223,32.025804
"27","Amended-linear","Unaided no-training",45,20,171,26.49543506
"27","Amended-linear","Unaided no-training",46,40,270,38.94135999
"27","Amended-linear","Unaided no-training",47,75,319,71.28903148
"27","Amended-linear","Unaided no-training",48,25,221,25.49189954
"27","Amended-linear","Unaided no-training",49,30,273,24.16437499
"27","Amended-linear","Unaided no-training",50,20,228,14.89705055
"28","Amended-linear","SAD-aided",1,90,302,92.71633417
"28","Amended-linear","SAD-aided",2,95,305,93.93431574
"28","Amended-linear","SAD-aided",3,80,4,88.67770757
"28","Amended-linear","SAD-aided",4,32,5,33.37811929
"28","Amended-linear","SAD-aided",5,40,11,37.94803072
"28","Amended-linear","SAD-aided",6,90,306,93.63085336
"28","Amended-linear","SAD-aided",7,90,304,93.81180033
"28","Amended-linear","SAD-aided",8,65,308,67.39944707
"28","Amended-linear","SAD-aided",9,12,21,12.55329039
"28","Amended-linear","SAD-aided",10,13,31,9.809084419
"28","Amended-linear","SAD-aided",11,12,33,5.085407953
"28","Amended-linear","SAD-aided",12,4,36,6.558377493
"28","Amended-linear","SAD-aided",13,30,39,36.83114208
"28","Amended-linear","SAD-aided",14,70,310,70.05839109
"28","Amended-linear","SAD-aided",15,15,46,8.211998943
"28","Amended-linear","SAD-aided",16,52,9,57.84712957
"28","Amended-linear","SAD-aided",17,22,50,19.98605386
"28","Amended-linear","SAD-aided",18,30,51,21.5129421
"28","Amended-linear","SAD-aided",19,48,35,48.4125778
"28","Amended-linear","SAD-aided",20,52,60,49.67095426
"28","Amended-linear","SAD-aided",21,50,303,50.03266092
"28","Amended-linear","SAD-aided",22,10,70,10.24559966
"28","Amended-linear","SAD-aided",23,3,75,4.138223769
"28","Amended-linear","SAD-aided",24,55,316,49.05833397
"28","Amended-linear","SAD-aided",25,78,313,66.15640197
"28","Amended-linear","SAD-aided",26,25,85,18.61375399
"28","Amended-linear","SAD-aided",27,95,192,95.30338916
"28","Amended-linear","SAD-aided",28,3,95,2.574066669
"28","Amended-linear","SAD-aided",29,10,103,16.69698532
"28","Amended-linear","SAD-aided",30,17,110,30.5075162
"28","Amended-linear","SAD-aided",31,83,153,77.4691826
"28","Amended-linear","SAD-aided",33,32,156,20.12000915
"28","Amended-linear","SAD-aided",34,12,158,4.85873659
"28","Amended-linear","SAD-aided",35,40,166,50.86930753
"28","Amended-linear","SAD-aided",36,15,168,11.81975862
"28","Amended-linear","SAD-aided",37,20,171,26.49543506
"28","Amended-linear","SAD-aided",39,12,187,13.14949391
"28","Amended-linear","SAD-aided",40,55,190,57.03454048
"28","Amended-linear","SAD-aided",41,48,229,43.01484344
"28","Amended-linear","SAD-aided",42,35,220,35.22269604
"28","Amended-linear","SAD-aided",43,25,221,25.49189954
"28","Amended-linear","SAD-aided",44,25,223,32.025804
"28","Amended-linear","SAD-aided",46,75,319,71.28903148
"28","Amended-linear","SAD-aided",47,12,228,14.89705055
"28","Amended-linear","SAD-aided",48,32,270,38.94135999
"28","Amended-linear","SAD-aided",49,25,273,24.16437499
"28","Amended-linear","Unaided after-training",1,40,5,33.37811929
"28","Amended-linear","Unaided after-training",2,93,306,93.63085336
"28","Amended-linear","Unaided after-training",3,30,50,19.98605386
"28","Amended-linear","Unaided after-training",4,15,31,9.809084419
"28","Amended-linear","Unaided after-training",5,45,303,50.03266092
"28","Amended-linear","Unaided after-training",6,9,187,13.14949391
"28","Amended-linear","Unaided after-training",7,30,221,25.49189954
"28","Amended-linear","Unaided after-training",8,90,302,92.71633417
"28","Amended-linear","Unaided after-training",9,50,9,57.84712957
"28","Amended-linear","Unaided after-training",10,3,75,4.138223769
"28","Amended-linear","Unaided after-training",11,45,156,20.12000915
"28","Amended-linear","Unaided after-training",12,92,304,93.81180033
"28","Amended-linear","Unaided after-training",13,85,4,88.67770757
"28","Amended-linear","Unaided after-training",14,10,21,12.55329039
"28","Amended-linear","Unaided after-training",15,15,228,14.89705055
"28","Amended-linear","Unaided after-training",16,30,171,26.49543506
"28","Amended-linear","Unaided after-training",17,15,46,8.211998943
"28","Amended-linear","Unaided after-training",18,57,308,67.39944707
"28","Amended-linear","Unaided after-training",19,30,11,37.94803072
"28","Amended-linear","Unaided after-training",20,75,153,77.4691826
"28","Amended-linear","Unaided after-training",22,25,223,32.025804
"28","Amended-linear","Unaided after-training",23,3,95,2.574066669
"28","Amended-linear","Unaided after-training",24,35,270,38.94135999
"28","Amended-linear","Unaided after-training",25,30,51,21.5129421
"28","Amended-linear","Unaided after-training",26,15,168,11.81975862
"28","Amended-linear","Unaided after-training",27,72,310,70.05839109
"28","Amended-linear","Unaided after-training",28,7,70,10.24559966
"28","Amended-linear","Unaided after-training",29,35,110,30.5075162
"28","Amended-linear","Unaided after-training",30,30,39,36.83114208
"28","Amended-linear","Unaided after-training",31,17,103,16.69698532
"28","Amended-linear","Unaided after-training",32,52,316,49.05833397
"28","Amended-linear","Unaided after-training",33,65,313,66.15640197
"28","Amended-linear","Unaided after-training",35,48,229,43.01484344
"28","Amended-linear","Unaided after-training",36,48,35,48.4125778
"28","Amended-linear","Unaided after-training",37,72,319,71.28903148
"28","Amended-linear","Unaided after-training",39,27,273,24.16437499
"28","Amended-linear","Unaided after-training",40,25,85,18.61375399
"28","Amended-linear","Unaided after-training",41,5,158,4.85873659
"28","Amended-linear","Unaided after-training",43,97,192,95.30338916
"28","Amended-linear","Unaided after-training",44,38,166,50.86930753
"28","Amended-linear","Unaided after-training",45,44,220,35.22269604
"28","Amended-linear","Unaided after-training",46,48,190,57.03454048
"28","Amended-linear","Unaided after-training",47,8,33,5.085407953
"28","Amended-linear","Unaided after-training",48,48,60,49.67095426
"28","Amended-linear","Unaided after-training",49,4,36,6.558377493
"28","Amended-linear","Unaided after-training",50,95,305,93.93431574
"28","Amended-linear","Unaided no-training",1,90,4,88.67770757
"28","Amended-linear","Unaided no-training",2,40,11,37.94803072
"28","Amended-linear","Unaided no-training",3,95,305,93.93431574
"28","Amended-linear","Unaided no-training",4,95,302,92.71633417
"28","Amended-linear","Unaided no-training",5,95,304,93.81180033
"28","Amended-linear","Unaided no-training",6,30,5,33.37811929
"28","Amended-linear","Unaided no-training",7,50,308,67.39944707
"28","Amended-linear","Unaided no-training",8,10,21,12.55329039
"28","Amended-linear","Unaided no-training",9,95,306,93.63085336
"28","Amended-linear","Unaided no-training",10,5,36,6.558377493
"28","Amended-linear","Unaided no-training",11,70,310,70.05839109
"28","Amended-linear","Unaided no-training",12,15,31,9.809084419
"28","Amended-linear","Unaided no-training",13,10,33,5.085407953
"28","Amended-linear","Unaided no-training",14,10,46,8.211998943
"28","Amended-linear","Unaided no-training",15,40,9,57.84712957
"28","Amended-linear","Unaided no-training",16,20,51,21.5129421
"28","Amended-linear","Unaided no-training",17,45,60,49.67095426
"28","Amended-linear","Unaided no-training",18,40,303,50.03266092
"28","Amended-linear","Unaided no-training",19,20,39,36.83114208
"28","Amended-linear","Unaided no-training",20,30,50,19.98605386
"28","Amended-linear","Unaided no-training",21,5,70,10.24559966
"28","Amended-linear","Unaided no-training",22,45,35,48.4125778
"28","Amended-linear","Unaided no-training",23,3,95,2.574066669
"28","Amended-linear","Unaided no-training",24,55,192,95.30338916
"28","Amended-linear","Unaided no-training",25,60,313,66.15640197
"28","Amended-linear","Unaided no-training",26,50,316,49.05833397
"28","Amended-linear","Unaided no-training",27,2,75,4.138223769
"28","Amended-linear","Unaided no-training",28,20,85,18.61375399
"28","Amended-linear","Unaided no-training",29,10,103,16.69698532
"28","Amended-linear","Unaided no-training",31,15,110,30.5075162
"28","Amended-linear","Unaided no-training",32,30,156,20.12000915
"28","Amended-linear","Unaided no-training",33,15,168,11.81975862
"28","Amended-linear","Unaided no-training",34,80,153,77.4691826
"28","Amended-linear","Unaided no-training",35,5,158,4.85873659
"28","Amended-linear","Unaided no-training",36,35,166,50.86930753
"28","Amended-linear","Unaided no-training",38,45,190,57.03454048
"28","Amended-linear","Unaided no-training",39,10,187,13.14949391
"28","Amended-linear","Unaided no-training",40,40,220,35.22269604
"28","Amended-linear","Unaided no-training",41,40,229,43.01484344
"28","Amended-linear","Unaided no-training",42,25,223,32.025804
"28","Amended-linear","Unaided no-training",45,25,171,26.49543506
"28","Amended-linear","Unaided no-training",46,35,270,38.94135999
"28","Amended-linear","Unaided no-training",47,60,319,71.28903148
"28","Amended-linear","Unaided no-training",48,25,221,25.49189954
"28","Amended-linear","Unaided no-training",49,25,273,24.16437499
"28","Amended-linear","Unaided no-training",50,20,228,14.89705055
"29","Amended-linear","SAD-aided",1,95,302,92.71633417
"29","Amended-linear","SAD-aided",2,98,305,93.93431574
"29","Amended-linear","SAD-aided",3,84,4,88.67770757
"29","Amended-linear","SAD-aided",4,27,5,33.37811929
"29","Amended-linear","SAD-aided",5,28,11,37.94803072
"29","Amended-linear","SAD-aided",6,92,306,93.63085336
"29","Amended-linear","SAD-aided",7,95,304,93.81180033
"29","Amended-linear","SAD-aided",8,65,308,67.39944707
"29","Amended-linear","SAD-aided",9,13,21,12.55329039
"29","Amended-linear","SAD-aided",10,10,31,9.809084419
"29","Amended-linear","SAD-aided",11,12,33,5.085407953
"29","Amended-linear","SAD-aided",12,7,36,6.558377493
"29","Amended-linear","SAD-aided",13,20,39,36.83114208
"29","Amended-linear","SAD-aided",14,70,310,70.05839109
"29","Amended-linear","SAD-aided",15,13,46,8.211998943
"29","Amended-linear","SAD-aided",16,50,9,57.84712957
"29","Amended-linear","SAD-aided",17,18,50,19.98605386
"29","Amended-linear","SAD-aided",18,13,51,21.5129421
"29","Amended-linear","SAD-aided",19,53,35,48.4125778
"29","Amended-linear","SAD-aided",20,45,60,49.67095426
"29","Amended-linear","SAD-aided",21,47,303,50.03266092
"29","Amended-linear","SAD-aided",22,13,70,10.24559966
"29","Amended-linear","SAD-aided",23,2,75,4.138223769
"29","Amended-linear","SAD-aided",24,52,316,49.05833397
"29","Amended-linear","SAD-aided",25,60,313,66.15640197
"29","Amended-linear","SAD-aided",26,22,85,18.61375399
"29","Amended-linear","SAD-aided",27,98,192,95.30338916
"29","Amended-linear","SAD-aided",28,1,95,2.574066669
"29","Amended-linear","SAD-aided",29,16,103,16.69698532
"29","Amended-linear","SAD-aided",30,25,110,30.5075162
"29","Amended-linear","SAD-aided",31,78,153,77.4691826
"29","Amended-linear","SAD-aided",33,19,156,20.12000915
"29","Amended-linear","SAD-aided",34,8,158,4.85873659
"29","Amended-linear","SAD-aided",35,40,166,50.86930753
"29","Amended-linear","SAD-aided",36,18,168,11.81975862
"29","Amended-linear","SAD-aided",37,23,171,26.49543506
"29","Amended-linear","SAD-aided",39,10,187,13.14949391
"29","Amended-linear","SAD-aided",40,73,190,57.03454048
"29","Amended-linear","SAD-aided",41,42,229,43.01484344
"29","Amended-linear","SAD-aided",42,32,220,35.22269604
"29","Amended-linear","SAD-aided",43,25,221,25.49189954
"29","Amended-linear","SAD-aided",44,30,223,32.025804
"29","Amended-linear","SAD-aided",46,70,319,71.28903148
"29","Amended-linear","SAD-aided",47,18,228,14.89705055
"29","Amended-linear","SAD-aided",48,45,270,38.94135999
"29","Amended-linear","SAD-aided",49,26,273,24.16437499
"29","Amended-linear","Unaided after-training",1,28,5,33.37811929
"29","Amended-linear","Unaided after-training",2,88,306,93.63085336
"29","Amended-linear","Unaided after-training",3,35,50,19.98605386
"29","Amended-linear","Unaided after-training",4,14,31,9.809084419
"29","Amended-linear","Unaided after-training",5,57,303,50.03266092
"29","Amended-linear","Unaided after-training",6,20,187,13.14949391
"29","Amended-linear","Unaided after-training",7,45,221,25.49189954
"29","Amended-linear","Unaided after-training",8,93,302,92.71633417
"29","Amended-linear","Unaided after-training",9,73,9,57.84712957
"29","Amended-linear","Unaided after-training",10,8,75,4.138223769
"29","Amended-linear","Unaided after-training",11,45,156,20.12000915
"29","Amended-linear","Unaided after-training",12,95,304,93.81180033
